Smiles,Score
C=c1cc2n3c1=Cc1ccc4n1[Fe]31n3c(c(C5CC(C(C)O)C6CC(=O)OC6C6=CC(C7OCCO7)C(C=S)C65)c(=C)c3=C2)C=c2ccc(n21)=C4,0
C[SH+]C=C1CC(c2c(C34CCC(=O)C=C3CCC3C5CCCC5(c5nc(=O)c6nc[nH]c6[nH]5)CCC34)[nH]c3ncncc23)C(=O)N1,0
N#CC=CN1C(=O)C(NNC(=O)c2cccc3[nH]ncc23)CC1c1nc2ccccc2s1,0
C/C=C(\C)C1C2=Cc3c(C4CCC=CO4)c(C[NH2+]NC(=O)N[SH](=O)=O)c4n3[Fe]35N2C(=Cc2ccc(n23)C=c2ccc(n25)=C4)C12CCC(=O)O2,0
O=C1C=C2CCC3C(CCC4C3CCC4C3OC4CCC3OC3CCC(CO3)OC3CCC(CO3)OC3CCC(CO3)OC3OCC(CC3C3CCOC(C5NC(=O)CC5[NH+]5CCOCC5)C3)OC3CCC(CO3)OC3CCC(CO3)O4)C2CC1,0
C=c1cc2n3c1=Cc1c(-c4ccc(-c5c[nH]cn5)c[n+]4P4(=O)OCC5OCCC5O[PH](=O)OCC5OC(N6C=CCC=C6)CC5O4)cc4n1[Fe]31n3c(cc(=C)c3=C2)C=c2ccc(n21)=C4,0
O=C1c2cc3cc4nc(cc5ccc(cc6nc(c(c2[nH]3)C1c1cc(CCc2c[n+](-c3ccc7cc[nH]c7c3)cs2)cc[nH+]1)CC6)[nH]5)CC4,0
N#Cc1nc2c(c(=O)[nH]1)N=C(C1=CC(=O)CC(c3nc4ccc(-c5cccc6cccnc56)cc4[nH]3)C1)CN2,0
CC(NC(=O)[Mo]1O[Mo]O[Mo](n2cnc3ccccc32)O[Mo]O[Mo](C(O)O)O1)C1C2CCC1C(=O)C2,0
C=C1C(N2c3ccccc3Nc3c2[nH]c(=O)[nH]c3=O)CCC2(C3C([NH3+])CCOC3c3cc[nH]n3)CCCC12,0
O=C1Cc2c3nc(cc4cc(C5COC(C=C6CCCCC6)C(C(=O)NCC6=Cc7cc8ccc(cc9nc(c%10c%11[nH]c(cc6n7)cc%11C(=O)C%10)CC9)[nH]8)C5)c(cc5nc(cc6cc1c2[nH]6)C=C5)[nH]4)CC3,0
C#CCc1ccc2c(=O)c(C3Cc4ccc(CNC(=O)NC)cc4C4CCC5CCCC5C43)c(-c3nc4ccccc4s3)oc2c1,0
CCC1Cc2cc3[nH]c(cc4nc(cc5cc6c([nH]5)c(c1n2)CC6=O)CC4)cc3C1C2CC3CC1CC(C1Cc4nc1cc1[nH]c(cc5nc(cc6cc7c([nH]6)c4CC7=O)CC5)cc1-c1cnoc1)(C3)C2,0
CSn1cnc(-c2ccc(-c3ccon3)c3c2C(N2Cc4ccccc4C2=O)C2CC4CC=CC(=O)C4C=C2C3=O)cc1=O,0
O=c1[nH]cc(P2(=O)OCC3OCC(C4CC5OCC4OC4CCC(CO4)OC4CCC(CO4)OC4CCC(CO4)OC4OCC(CC4c4n[nH]c6ccc(C(O)O)cc46)OC4CCC(CO4)O5)C3O[PH](=O)OCC3OCCC3O2)c(=O)[nH]1,0
CC(N)c1oc(-c2cc3cnc(C(=O)[O-])nc3s2)nc1C(=O)[O-],0
O=C1CC2=CCCC(C2c2c(P(O)(O)=S)oc3ccc(-c4ccc5ncsc5c4)cc3c2=O)C([PH](=O)O)C2C1CCC1OCC12,0
O=C1C(n2c(=O)[nH]c3nc(-c4ccc5ncccc5c4)[nH]c3c2=O)=C(n2ccc3c([Hg])ncnc32)C(=O)c2ccccc21,0
Cn1cc(-n2c3nc(=O)[nH]c(=O)c-3nc3ccccc32)c2c(=O)[nH]c(-c3c(-c4ccc5ncccc5c4)nn4cccnc34)nc21,5.739551544
O=C1CCCN1C=C1N=CC(F)=C1c1nnc(-c2ccc3ncccc3c2)s1,0
C=C1C=CC(c2c(C3NC(=O)c4c3c3c5ccccc5n5c3c3c4c4ccccc4n3C3CCC(C(=O)[O-])C5O3)c3c(-c4nccc5ccccc45)cccc3oc2=O)=N1,0
[N-]=[N+]=NC1(c2ccccn2)CC([O-])C(=O)C=C1Cl,0
CNC1=CC(=O)OC1C=Cc1cc(P2(=O)OCC3OCCC3O2)nc2ccccc12,0
C[NH2+]C1CC([Hg])C(c2ccc(-c3cccc4cnccc34)cc2)c2ccccc21,0
O=C(NCNc1cncs1)NS(=O)(=O)c1nc2c([nH+]cn2[N+](=O)[O-])c(=O)[nH]1,0
O=C1C2=CC3C(=O)C([SH](=O)=O)=CC(c4ccc5cccnc5c4)C3CC2Cc2c(F)ccc(C3C=CC4Nc5c(nc[nH]c5=O)NC4O3)c21,0
O=C1Cc2c3nc(cc4cc([NH2+]Cc5c[n+](-c6coc7c(N8CCNCCNCCNCC8)cccc67)cs5)c(cc5nc(cc6cc1c2[nH]6)C=C5)[nH]4)CC3,0
O=CC1CC(=O)NC1=CC12COC1CCC1C(=O)CC3=CCCC(CC12)C3C1CCCC(CS)C1,0
O=C([O-])C(=O)NS(=O)(=O)C1C2=Cc3ccc4n3[Fe]35N6C(=CC(=C1c1cccs1)N23)CC(c1cccnc1)=C6C=c1ccc(n15)=C4,0
C=c1cc2n3c1=Cc1ccc4n1[Fe]31n3c(cc(=CN5c6nc(-c7nnc(-c8ncc[nH]8)[nH]7)[nH]c(=O)c6N=CC5n5ccnc5)c3=C2)C=c2ccc(n21)=C4,0
C=C(C)c1coc(-c2c3c4[nH]c2cc2nc(cc5[nH]c(cc6nc(c4C(c4cc7n8c4C=c4c(=C)cc9n4[Fe]84n8c(cc(=C)c8=C9)C=c8ccc(n84)=C7)C3=O)CC6)cc5-c3nc4c(=O)nc[nH]c4[nH]3)CC2)c1,0
CC#Cc1cc(-c2ccc3cc(-c4cc[nH]n4)ccc3n2)c(-c2cc[nH]c2)c[nH+]1,0
C=c1cc2n3c1=Cc1c(C4CC(C(N)=O)N4N4C(=O)CCC4C4C=CCCC4)c(=C)c4n1[Fe]31n3c(ccc3C=c3ccc(n31)=C2)C=4,0
[NH3+]c1c[nH]c2ncnc(C3CCCC=C3n3ccc4cnc(-c5ccc6c(c5)CCCC6)nc43)c12,0
O=C(NON1CCCNCC1)C1CNCC(S(=O)(=O)O)N1N1C=CCC1,0
C=C1C=CC(C2CC3C(c4cc(=O)[nH]c5cccc(N6c7ccccc7Nc7c6[nH]c(=O)[nH]c7=O)c45)CCC3C3CCC4=CC(=O)CCC4(C4CCC5C(=C)CCCC54)C23)=N1,0
C=c1cc2n3c1=Cc1ccc4n1[Fe]31n3c(cc(=C)c3=C2)C=c2c(-[n+]3ccc(-c5ccc6c(C7CNCc8ccccc87)nn(-c7cc8n9c7C=c7ccc%10n7[Fe]97N9C(=CCC9=CC9=CCC(=C8)N97)C=%10)c6c5)cc3)cc(n21)=C4,0
C[N+](C)(C)C12CCC(=O)C=C1CCC1C3CCCC3(c3nc(-c4c[nH]c5ncccc45)nc4nc(C5CCC6C5CCC5c7ccccc7CCC56)cnc34)CCC12,0
C=C(C)C1CC2COC1OC1CCC(OC1)OC1CCC(OC1)OC1CCC(OC1)OC1CCC(OC1)OC1COC(O2)C(N=Nn2c(-c3c4c5[nH]c3cc3nc(cc6ccc(cc7nc(c5CC4=O)CC7)[nH]6)CC3)cc(=O)[nH]c2=O)C1,0
O=C1CCC2(CC3=Cc4ccc5n4[Fe]46N3C2=Cc2cc(-c3nc7ccccc7o3)c(n24)C=c2c(CNC3CNC(c4cc7ccccc7o4)CN3)cc(n26)=C5)O1,0
C=C1C(c2ccc3cc(C4CCCCC4=O)cnc3c2C=N)CCC2C1CCC2S(C)(=O)=O,0
O=C1CC2=CCCC(C2)CC2C1(C1C=Nc3c(nc(-n4ccc5ncnc(-c6cnc7ccccc7n6)c54)[nH]c3=O)N1)CCC1OCC12N1CCC1,0
C#CCC12CCCC1C1C(c3ccc4[nH]c(=O)c(=O)[nH]c4c3)C=C3CC(c4csc(NC(=O)N[SH](=O)=O)[nH+]4)CCC3C1CC2,0
C[SH+]N1CCCN(c2c[nH]c3c(C4Cc5nc4cc4ccc(cc6nc(cc7cc8c([nH]7)c5CC8=O)C=C6)[nH]4)ncnc23)C(CNC=O)C1,0
C=c1cc2n3c1=Cc1c([PH](=O)O)cc4n1[Fe]31n3c(cc(=Cc5nc[nH]n5)c3=C2)C=c2c(C(=O)NC(C)(C)C)cc(n21)=C4,0
CC(C)(C)NC(=O)C1=NC(=Cc2ncncc2C2CC3OP(=O)(C4C=CC(=O)N4)OCC3O2)C=C1,0
C=C1CCC(=C)C(c2c(-c3ccc4cccnc4c3)c3cc4nc(c5c6[nH]c(cc7nc(cc2[nH]3)C(C2CCCC(=O)C2)C7)cc6C(=O)C5)C(c2ccc3ccccc3n2)C4)C1,0
C=c1cc2n3c1=Cc1cc(-c4cc(-c5cccn(-c6cccc7cc[nH]c67)c5=O)[nH]c4C=CC)c4n1[Fe]31n3c(cc(=C)c3=C2)C=c2ccc(n21)=C4,0
C=c1cc2n3c1=Cc1c([SH+]C)c(=C)c4n1[Fe]31n3c(cc(C5=C(C6OC7CCC6OC6CCC(CO6)OC6CCC(CO6)OC6CCC(CO6)OC6CCC(CO6)OC6CCC(CO6)O7)C(=O)CCC5)c3C=4)C=c3cc(C(N)=O)c(n31)=C2,0
Clc1nnc(N2CCCCC2)n1-n1cnc2c(-c3ccno3)ncnc21,0
C=C1NC(=O)C=C1C1CC(NC(=O)N[SH](=O)=O)(c2c3c4[nH]c2cc2nc(cc5ccc(cc6nc(c4CC3=O)CC6)[nH]5)C=C2)CC(c2cnco2)N1,0
COc1cc2[nH]c3nc(=O)[nH]c(=O)c-3nc2c(-c2ccc(C3C=CC(=O)C4C=C5C(=O)c6ccccc6CC5CC43)c3occc(=O)c23)c1-n1c2nc(=O)[nH]c(=O)c-2nc2ccccc21,0
[NH3+]Cc1c(-c2ncc(-c3nc4ccccc4o3)s2)sc2nc(-c3ccnc4ccnn34)ncc12,0
C[N+](C)([O-])C(=O)NOc1cccc2cc(C3CCC4C3CC(c3ccc5c(c3)C(=O)c3ccccc3C5=O)C3C5CCCCC5CCC43)[nH]c12,0
C=C1NC(=O)CC1C1CNc2nc(-c3nc(CNC(=O)NCc4c[nH]nn4)cs3)[nH]c(=O)c2N1,0
O=P([O-])(O)n1ncc2cc(-c3nc(C4CCCCN4)ncc3-c3ncnc4[nH]cnc34)ccc21,0
CC(C)n1c[n+](-c2cnc3[nH]c(-n4cc(C5CC=CCC5)c(=O)[nH]c4=O)nc(=O)c3n2)c2c(=O)[nH]cnc21,0
CS(=O)(=O)c1cc(-c2ccc(ONC3=CCNC3=O)c3[nH]ccc23)ncn1,0
C=C1C(c2ncc3cc[nH]c3n2)(N2CCCC2=O)CCCC1(c1cc(=O)[nH]c2ccccc12)[N+](C)(C)[O-],0
OCc1ccc2cc(-c3cc(C4=CCCCC4)cc4cccnc34)c(P(O)(O)=S)nc2c1,0
C(=C1CCCC2(c3ncnc4[nH]c(-c5ncno5)nc34)CCCC12)c1cnc2cc(-c3nc4ccccc4o3)ccc2n1,5.246775627
O=C1C2=CC3C(=O)C=CCC3CC2C(c2oc3ccc(C=CO)cc3c2-c2nncs2)c2c1cccc2-n1cnc2ccccc21,0
C=c1cc2n3c1=Cc1cc(-c4cc5n6c4=CC4=C(n7cnc(P(O)(O)=S)cc7=O)CC7=CC8=CCC9=Cc%10c(C(C)(C)C)cc(n%10[Fe]6(N89)N74)C=5)c4n1[Fe]31n3c(cc(=C)c3=C2)C=c2ccc(n21)=C4,0
O=C1c2cccc([PH](=O)O)c2C(=O)c2c1cc1c(c2C2CNC(c3cnco3)C2c2ccc3c(c2)CCC2C3CCC3CCCC32)CCCC1,0
O=c1[nH]c(-c2csc(-c3ncn[nH]3)[n+]2-c2ccccc2)nc2c1N=CCN2n1cnc2c(=O)[nH]cnc21,0
C=C1C=C(c2c(C3CC(=O)CCC(c4ccnc(=O)[nH]4)CCCCC(=O)OCC3C34CC5CC(CC(C5)C3)C4)cc[nH]c2=O)C(=O)N1,0
CS(=O)(=O)c1cc2c(cc1C=NO)[nH]c(=O)c(=O)n2-n1c(-c2c[nH]c3cncnc23)nc2c(=O)nc[nH]c21,0
O=C1C=C(c2nc3c(ncn3-c3cc4c(cc3C=NO)CCCC4n3cnc4c(=O)nc[nH]c43)c(=O)[nH]2)CN1,0
CC(NC=O)C1=CC2Nc3c(nc(-c4nonc4N4CCCNC(NO)C4)[nH]c3=O)NC2OC1,0
O=C1C2=CC3(C4CNC4)C(=O)C=CC(c4c(-c5cnc6c(ccn6C6CCCCC6=O)c5)c(=O)oc5ccccc45)C3CC2Cc2ccccc21,0
O=C1CC2=C(C3CC=COC3)CCC(CC3C1CCC1OCC13c1cncs1)C2C(=O)NN[PH](=O)O,0
O=c1[nH]c(C2CCC(C3c4ccccc4CC3c3ccnc4ccc(-c5nc6ccccc6[nH]5)cc34)C3OC23)nc2ccccc12,0
C=c1cc2n3c1=Cc1ccc4n1[Fe]31n3c(cc(=C)c3=C2)C=c2c(-c3ccnc5cc(C6c7cc(C89CCC=C(CC(=O)C%10CCC%11OCC%11C%10C8)C9)ccc7CCC6P)ccc35)cc(n21)=C4,0
O=C1Cc2c3nc(cc4ccc(cc5nc(cc6[nH]c2c1c6C1CCC2C6CC=C7CCCCC7C6CCC12c1nc2ccccc2nc1N1CCOCC1)CC5)[nH]4)CC3n1c(=O)[nH]c2ccccc21,0
O=C(Nc1ccccc1)Nc1cccc(-c2cccc3cc(CCC4C(=O)c5cc6cc7nc(cc8[nH]c(cc9nc(c4c5[nH]6)CC9)cc8-n4c(=O)[nH]c5nc[nH]c5c4=O)CC7)ncc23)c1,0
C=C1CC([Mo]2O[Mo]O[Mo]O[Mo](C3CC(=O)NC3C34CCC(=O)C=C3CCC3C5CCCC5CCC34)O[Mo]O2)CC(C2CC(=O)NC2=C)C1=C,0
NC(=O)NCC12CCC3c4ccccc4CCC3C1CCC2c1sc2ccc(-c3coc4ccccc4c3=O)cc2c1C1COC2OCCC21,0
C=c1cc2n3c1=Cc1cc(=CC45CCC(n6nc(F)nc6[N+](=O)[O-])CC4=CCC4C6CCCC6CCC45)c4n1[Fe]31n3c(ccc3C=c3ccc(n31)=C2)C=4,0
CC(NC=O)c1c[nH]c2cc(C3C=COC(C4CC5COC4OC4CCC(OC4)OC4CCC(OC4)OC4CCC(OC4)OC4CCC(OC4)OC4CCC(OC4)O5)C3)c(C=O)cc12,0
O=C1CCCCOC(=O)CCCCC(C23CCCCC2C2CCC4C(CCC4[n+]4ccccc4)C2C(C2C(=O)OC4C5=CCCC5CCCC42c2nc[nH]n2)C3)CC1,0
C=C1NC(=O)CC1c1cc2cc3nc(c4c5[nH]c(cc6nc(cc1[nH]2)C(n1c(=O)[nH]c2nc[nH]c2c1=O)=C6)cc5C(=O)C4)C(c1cc(=O)oc2cc(C4=CC(=O)OC4)ccc12)C3,0
O=C1CC2=CCCC([n+]3ccccc3)(CC3C1CCC1OCC13)C2C1CC2OP(=O)(C3CNCCN3)OCC3OCCC3OP(=O)(P(=O)(O)O)OCC2O1,0
O=C1C=C(c2ncnc3ncc(P4(=O)OCC5OC(C6Cc7nc6cc6ccc(cc8nc(cc9cc%10c([nH]9)c7CC%10=O)CC8)[nH]6)C(c6ncc7ccccc7n6)C5O4)nc23)C(=O)c2ccccc21,0
O=[SH]c1c[nH]c(=O)cc1C1CCC2OC1(C(=O)NNc1ncc[nH]1)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,0
O=C1Cc2c3nc(cc4ccc(cc5nc(cc6[nH]c2c1c6C1CC2COC1OC1CCC(OC1)OC1CCC(OC1)OC1CCC(OC1)OC1CCC(OC1)OC1CCC(OC1)OC1COC(CC1N1CCNCC1)O2)C(S(=O)(=O)[O-])C5)[nH]4)C([n+]1ccccc1)C3,0
CC(=CC1OC2CCC1OC1CCC(CO1)OC1CCC(CO1)OC1CCC(CO1)OC1CCC(CO1)OC1CCC(CO1)OC1CCC(CO1)O2)c1ccc2c(c1)C(=O)C1=CC3C(=O)C(c4ccc5[nH]ccc5c4C45CC6CC(CC(C6)C4)C5)=CCC3CC1C2,0
O=C1C2=C(C3Cc4ccccc4CC3C3C=CC4Nc5c(nc[nH]c5=O)NC4O3)C3C(=O)C=CC(C4C(=O)OC5C6=C(C7CCc8ccccc87)CCC6CCCC54)C3CC2Cc2ccccc21,0
O=c1ccccn1C1(n2cncn2)CC(c2cc(C3CCC4C3CCC3c5ccccc5CCC34)n[nH]2)CO1,0
C=C1CCC(c2n[nH]c3ncncc23)CC1C1CC2O[PH](=O)OCC3OCC(c4c[nH]cc4C4CCC(=O)CCCCCCCC(=O)OC4)C3O[PH](=O)OCC2O1,0
O=c1cc(-n2cnc(-c3ccc(-c4ncsc4-c4ncc5nc[nH]c5n4)nc3)cc2=O)nc[nH]1,0
C[SH+]c1ccc2c(c1)NC(=O)C2=Cc1cc(-n2cncn2)n2ncc(-c3ccc4c(c3)Nc3c([nH]c(=O)[nH]c3=O)N4)c2n1,0
O=c1[nH]cnc2cc(-c3cc4n5c3=CC3=CCC6=CC7=CCC8=Cc9ccc(n9[Fe]5(N36)N78)C=4)c(-c3cc[nH+]c(CCP(=O)(O)O)c3)cc12,0
C=C1CCCC(SCC2C3=CC4=CCC5=Cc6cc(-c7ccc8cccnc8c7)c7n6[Fe]6(N45)N3C(=C2c2cnc3ncncc3n2)C=c2ccc(n26)=C7)C1=C,0
C=C1CCC(=CC(=O)NCC)CC1C1C2=CCCC1CC1C(CCC3OCC31c1ccc(NC(=O)Nc3ccc(CNC(N)=O)cc3)cc1)C(=O)C2,0
O=c1ccnc(-n2c(=O)[nH]c3c(C4C=C(C5C=CCCC5)C5Nc6c(nc(-c7ncno7)[nH]c6=O)NC5O4)cccc32)[nH]1,0
N=CC1(C2=CC(C3=Cc4cc5ccc([nH]5)c(N5C=CCC=C5)c5nc(cc6ccc(cc3n4)[nH]6)C=C5)CCC2)C=CC(=O)O1,0
O=C1Cc2c3nc(cc4ccc(cc5nc(cc6cc1c2[nH]6)CC5)[nH]4)C(N1CC(c2sc(C4CC5CCC6c7ccccc7CCC6C5C4)nc2-c2cnc4ccccc4c2)CC1=O)C3,0
O=c1[nH]c2c(c(=O)[nH]1)Nc1ccc(-c3c[nH]c4ccc([NH2+]Cc5[nH]c(=O)[nH]c(=O)c5-c5ncncn5)cc34)cc1N2,0
C=C1C=C(C23C=C4C(=O)c5ccccc5C(C5C=C6CC(=O)C7C(CC(S(=O)(=O)NC(N)=O)(C6)C5)C5COC5CC7n5c6nc(=O)[nH]c(=O)c-6nc6ccccc65)C4CC2CC=CC3=O)C=N1,0
O=C(Nc1cccc(C2=Nc3c(nc(C(O)O)[nH]c3=O)NC2)c1)Nc1cccc(N2CCCC2c2cc3[nH]c2Cc2ccc([nH]2)Cc2ccc([nH]2)Cc2ccc([nH]2)C3)c1,0
O=C1Cc2c3nc(cc4ccc(cc5nc(cc6[nH]c2c1c6N1CCNC(c2ccc6c(c2)Nc2[nH]c(=O)[nH]c(=O)c2N6c2ccc6ncsc6c2)CC1)C(n1cncn1)C5)[nH]4)CC3,0
O=C1C=CCC(c2cc(-c3ncnc4ccccc34)cc3c2C(=O)N(C2CCc4c2cccc4-[n+]2c[nH]c4nc[nH]c(=O)c42)C3)C1,0
O=[N+]([O-])c1c(C2CC3OCC2OC2CCC(CO2)OC2CCC(CO2)OC2CCC(CO2)OC2CCC(CO2)OC2CCC(CO2)OC2CCC(CO2)O3)cnnc1-c1cc(-c2nccs2)c[nH]1,0
CC(=O)NCC1C(=O)C2CCC3OCC3C2CC2CCC(C3=CC(=O)c4ccccc4C3=O)=C1C2(N1CCCC1)n1ccnn1,0
O=C1c2ccccc2C(=O)c2cc3c(cc21)CC(C1CCC2C4CCc5ccccc5C4CCC12)CC3c1ccc(-c2ccc3c(c2)CCCC3)n(C(F)F)c1=O,0
C[N+](C)([O-])c1cc2[nH]ccc2cc1C1C=C2C=c3cc(C4CC5C(=O)CC4C5c4ncnc5nc[nH]c45)c4n3[Fe]35N6C(=CCC6=Cc6ccc(n63)C=4)C=C1N25,0
CC(C)(C)C1CCC(C2CC3OC4CCC(OC4)OC4COC(CC4c4ccc5[nH]cnc5c4)OC4CCC(OC4)OC4CCC(OC4)OC4CCC(OC4)OC2C(c2ccc4[nH]c(=O)[nH]c4c2)O3)C1,0
CC(C)C1CC2OCC2C2CC3CCC=C(CC(=O)C12C1=CC(=O)C2C=C4C(=O)c5ccccc5CC4CC2C1)C3C1=CC(=O)C2C=C3C(=O)c4ccccc4C(NC=O)C3CC2C1,0
O=C1CC(C2OCCO2)C(C2CN(C34CC5CC(CC(c6nc7[nH]c[nH+]c7c(=O)[nH]6)(C5)C3)C4)CCN2)N1,0
O=C1CCC(c2c[nH]c3nc[nH]c(=O)c23)COC(=O)C(c2ncon2)CCCC(c2ccncc2)(c2cc3ccccc3s2)CC1,0
O=[PH]1OCC2OC(c3scc(NO)[n+]3-c3ncc4c(-c5ccncn5)cccc4n3)CC2O1,0
COC12CCCC1C1CCC3=CC(=O)CCC3C1C(c1cccc3c1C(=O)c1c(P4(=O)OCC5OCCC5O[PH](=O)OCC5OCCC5O4)ccc(-n4c(=O)[nH]c5nc[nH]c5c4=O)c1C3=O)C2,0
O=C1C2=CC3C(=O)C=CC(C4CCCN(c5nc6c(=O)nc(-c7cnc[nH]c7=O)[nH]c6[nH]5)C4)C3CC2Cc2c1cccc2-c1ccco1,0
BrCC1C(c2cccs2)C=C(C2C=C3C=c4ccc5n4[Fe]46N7C(=CCC7=Cc7ccc(n74)C=5)C=C2N36)CC1n1cnnc1,0
O=P([O-])(O)c1ccn2ncc(C3CN(c4csc5ccccc45)C3c3ccc4cn[nH]c4c3)c2n1,0
CC#Cn1c(C2C=C(S)C(CCl)CC2)nc2cncnc21,0
O=C1C=CC(C=C2NC(=O)CC2C=CC2CC3OCC2OC2CCC(OC4CCC(CO4)OC4CCC(CO4)OC4CCC(CO4)OC4CCC(CO4)O3)C(c3ccco3)O2)N1,0
O=C1C2=CC3C(=O)C=CC(c4ncno4)C3CC2Cc2c(-c3ccc4c(c3)CCCC4)ccc(C3CC(c4cccc(=O)[nH]4)C=CO3)c21,0
O=C1Nc2ccccc2C1=Cc1nc2ccc(-c3cc4n5c3C=C3CC(N6CCC6)=C6C=C7CC(C8=CC(=O)c9ccccc9C8=O)=C8C=c9ccc(n9[Fe]5(N78)N36)=C4)cc2c(=O)[nH]1,0
O=C1c2ccccc2C(=O)c2cc3c(cc21)CCC(c1ccc2c(N4CC(c5cc(=O)c6ccccc6o5)CC4=O)nc(-c4ccc5c(c4)CCC4C5CCC5CCCC54)nc2c1)C3,0
O=C1c2ccccc2C(=O)c2cc3c(cc21)CCC(C12CCC(CC1=O)C2(c1cnc[nH]1)c1cnn2cccnc12)C3c1nc2ccccc2o1,0
C=C1CC(n2cnc3ccc(-c4ccccc4)c(-c4cc5n6c4=CC4=CCC7=CC8=CC(c9cc%10cc%11nc(cc%12ccc(cc%13nc(cc9[nH]%10)C=C%13)[nH]%12)C=C%11)C9=Cc%10ccc(n%10[Fe]6(N47)N89)C=5)c3c2=O)C(=O)N1,0
C=C1CCCC2(c3cc4c([PH](=O)[O-])ccc(-c5cc6n7c5=CC5=CCC8=CC9=CCC%10=Cc%11cc(C%12=CCCN%12)c(n%11[Fe]7(N58)N9%10)C=6)c4[nH]3)CCCC12,0
C(#Cc1n[nH]c2ccccc12)Cc1cc(-c2nnc(-n3cccn3)s2)no1,0
O=[N+]([O-])COc1ccc2cccnc2c1-c1cscc1-c1ncnc2sccc12,0
C=c1cc2n3c1=Cc1c(C4CCC5C(=C[NH+]6CCOC(c7ccno7)C6)CCCC54)cc4n1[Fe]31n3c(cc(=C)c3=C2)C=c2cc(C(O)O)c(n21)=C4,0
O=C1c2ccccc2C(=O)c2c1cc(C1CC1C=CO)cc2C1Cc2nc1cc1ccc(cc3nc(cc4cc5c([nH]4)c2CC5=O)C(C2CCSSC2)C3)[nH]1,0
c1cnc2c(-c3[nH]c4nc(-c5cnc(-c6ccc7occc7c6)s5)ncc4c3-c3cnon3)cnn2c1,0
O=C1C2CCC3OCC3(c3cc4cc5nc(cc6cc(-c7cc8cc(C=C9C=CC=N9)ccc8o7)c(cc7nc(cc3[nH]4)C=C7)[nH]6)C=C5)C2CC2CCC=C(C2)C1N1CCc2ccccc2C1,0
O=c1ccnc(-c2ccnc(=O)n2-c2nc3c(-c4c[nH]c(=O)[nH]c4=O)ncnc3nc2C2CC3O[PH](=O)OCC3O2)[nH]1,0
O=C1C=C(C(=Cc2ccc[nH]c2=O)c2ccc(C=CO)c3c2C(=O)C2=CC4C(=O)C=CCC4CC2C3)CO1,0
[NH3+]C1=CCC(C2=CN(c3cncnc3)C=C(C3C4=CCCC3CC3C(CCC5OCC53)C(=O)C4)C2)CO1,0
POCC1NCSC1C1CC(c2cnc3ccccc3c2)CO1,0
CC(=O)C1C(=O)c2c(N3CCNCCNCCNCC3)c3cc4nc(cc5cc(C6CCC7C6CCC6C8CCCCC8=CCC67)c(cc6nc(c1c2[nH]3)CC6C1CCCO1)[nH]5)CC4,0
O=C(O)c1cn(C2C(C3CO3)CC(n3ccnc3)C3OC32)c2ncncc12,0
C=Nc1cc(P2(=O)OCC3OC(C4=Cc5cc6ccc(cc7nc(cc8ccc(cc4n5)[nH]8)C=C7)[nH]6)CC3O2)n(-n2ccnn2)c(=O)n1,0
O=S(=O)([O-])C1NCC(CCl)NC1c1ncc2nc(-c3cnc4[nH]ccc4c3)[nH]c2n1,0
O=C1c2ccccc2C(=O)c2c1cc1c(c2-c2ccc3cc(C45CCC6OCC6C4CC4(C6CCc7ccccc76)CCC=C(CC5=O)C4c4cccs4)ccc3c2)CCCC1,0
COC(Oc1nnc(C2C3CCC=C(CC(=O)C4CCC5OCC5C42)C3)[nH]1)C(N)=O,0
CC(O)c1ccc2occ(-c3c[nH]c4c(-c5c(CS)ncc6ccccc56)ncnc34)c(=O)c2c1,5.191309929
CC(C)(C)NC(=O)c1nnc(N2CCCCC2)n1C1C2COC(OC3CCC(OC3)OC3CCC(OC3)OC3CCC(OC3)OC3CCC(OC3)OC3CCC(OC3)O2)C1C1CSCN1,0
[N-]=[N+]=NC1OC2Nc3nc(C4C5=CCCC4CC4C(CCC6OCC64)C(=O)C5)[nH]c(=O)c3NC2C(C=C2C=CC(=O)N2)=C1[SH](=O)=O,0
O=C1C=CC(=O)C(C2C3=C(c4cc[nH+]cc4)CCC2CC2C(CCC4OCC42)C(=O)C3)=C1NC(=O)n1ccc2cncnc21,0
NC(=O)c1cc(C2=Nc3c(nc[nH]c3=O)NC2)nc2c(-n3cnc4cncnc43)cc(C3CCCc4cc5c(cc43)C(=O)c3ccccc3C5=O)cc12,0
O=C1CC2=C(c3coc4ccccc4c3=O)C(c3ncnc4nccnc34)CC(CC3C1CCC1OCC13)C2c1[nH]c(=O)[nH]c(=O)c1C12CCCCC1O2,0
O=C1C=C(C2CCCC(c3cncnc3-n3cccn3)C2C2CCCN2)CCC1,0
C=C1CCC(=C)C(N2CCNCC2)C1C1CC(c2nnco2)CN(C23CCC4OCC4C2CC2CCC=C(CC3=O)C2)C1,0
O=C1c2ccccc2CN1C12CCCC1C1CC=C3CC(c4cc5n6c4=Cc4ccc7n4[Fe]64N6C(=CCC6=CC6=CC(C8OC9Nc%10nc[nH]c(=O)c%10NC9C=C8P(=O)([O-])[O-])C(=C7)N64)C=5)CCC3C1CC2,0
